tên sách,ảnh bìa,thể loại,tác giả,nội dung tóm tắt,giá bìa,nhà phát hành,nhà xuất bản,ngày xuất bản,kích thước,loại bìa,số trang,dịch giả
Vui Học Tiếng Việt Lớp 2 - Tập 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936067597868.jpg,Lớp 2,Đặng Nguyệt Minh,"
Vui Học Tiếng Việt Lớp 2 - Tập 2
Ở lứa tuổi tiểu học, cơ thể trẻ em đang trong thời kì phát triển. Teo các chuyên gia, các hệ cơ quan ở lứa tuổi này chưa hoàn thiện nên các em nghe giảng dễ hiểu nhưng cũng rất dễ quên khi không tập trung cao độ. Vì vậy, việc thay đổi hình thức học tập theo phương châm chơi mà học sẽ tạo ra hứng thú cho trẻ, khiến trẻ tiếp thu kiến thức một cách tự giác, tích cực hơn, đồng thời phát triển tư duy nhanh nhạy, óc sáng tạo, xử lí nhanh các tình huống khi tham gia các trò chơi. Bên cạnh đó, các trò chơi trong học tập cũng nhằm vận dụng, củng cố các nội dung kiến thức, kĩ năng vừa được hình thành, đồng thời phát triển vốn kinh nghiệm mà các em tích lũy được thông qua hoạt động chơi.      Xuất phát từ mục đích trên, chúng tôi biên soạn bộ sách Vui học Tiếng Việt (từ lớp 1 đến lớp 5) bao gồm các bài tập được biên soạn với nội dung bám sát văn bản Hướng dẫn thực hiện chuẩn kiến thức, kĩ năng các môn học ở tiểu học (Bộ Giáo dục và Đào tạo ban hành), cập nhật Hướng dẫn điều chỉnh nội dung giảm tải của Vụ Giáo dục Tiểu học - Bộ Giáo dục và Đào tạo; được trình bày dưới dạng các trò chơi như: Tô màu hình và chữ; Ong tìm hoa; Nối hình (lá, hoa, quả, cây,...) thích hợp để tạo thành từ, câu có nghĩa; Giải ô chữ; Ô chữ bí mật; Tìm từ ngữ trong ma trận; Sơ đồ tư duy; Giải câu đố;... nhằm giúp học sinh ôn luyện kiến thức, kĩ năng một cách có hệ thống, đem lại hứng thú và đạt hiệu quả cao nhất.      Hi vọng bộ sách sẽ là tài liệu bổ ích giúp các em học sinh tiểu học ôn luyện kiến thức, kĩ năng hiệu quả hơn.      Mặc dù các tác giả đã hết sức cố gắng nhưng cuốn sách khó tránh khỏi những thiếu sót, rất mong nhận được những ý kiến đóng góp của các em học sinh, các bậc phụ huynh và quý thầy cô để cuốn sách ngày một hoàn thiện hơn. 
",29.000 đ,,NXB Đại Học Quốc Gia Hà Nội,2017,17 x 24,Bìa Mềm,96.0,
Viết Đúng Viết Đẹp - Luyện Viết Chữ Đẹp - Lớp 2 (Quyển 1),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_56098.jpg,Lớp 2,Tiểu Giàu,"
Để có nét chữ đẹp, ngoài những bài tập viết trong sách giáo khoa các em học sinh cần luyện tập thêm bài tập trong các sách bài tập.
Cuốn sách giới thiệu tới các em học sinh tiểu học cách viết những từ và cụm từ thông qua những bài tập tô có nét mờ và không có nét mờ.
Sách còn có những bài tập rèn nét chữ giúp các em rèn luyện được chữ viết một cách đa dạng, phong phú nhất.
Ngoài ra, hình thức vở kẻ ô li giúp các em rèn viết chữ sạch, đẹp, trình bày rõ ràng.
Cuốn sách là tài liệu bổ ích giúp các bé tự tin trong môn Chính tả và Rèn chữ bậc tiểu học. 
",15.000 đ,,NXB Đồng Nai,2020,24 x 17 cm,Bìa Mềm,40.0,
Bồi Dưỡng Học Sinh Giỏi Violympic 2 Trong 1 Toán - Tiếng Việt Trên Mạng Internet Lớp 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_28701.jpg,Lớp 2,ThS Phạm Văn Công,"
Bồi Dưỡng Học Sinh Giỏi Violympic 2 Trong 1 Toán - Tiếng Việt Trên Mạng Internet Lớp 2
“Violympic Toán - Tiếng Việt ” là các cuộc thi trên mạng internet dành học sinh từ bậc tiểu học. Được tổ chức hàng năm, các cuộc thi này đã trở thành các cuộc thi thực sự hữu ích đối với các em học sinh. Có thể nói đây là những sân chơi với nhiều trò chơi bổ ích và hấp dẫn đem lại hiệu quả cao trong quá trình học tập. Tuy nhiên để thực hiện các trò chơi ấy, học sinh phải có kiến thức một cách khá vững vàng. Với những câu hỏi trắc nghiệm rất quen thuộc với đa số các em nhưng không phải học sinh nào cũng có thể dễ dàng vượt qua được những câu hỏi để về đích và đạt tới đỉnh vinh quang.
Để giúp các bậc phụ huynh, các thầy cô giáo và đặc biệt là các em học sinh có thêm một tài liệu tham khảo trước khi đến với cuộc thi trên mạng internet, xin được trân trọng giới thiệu đến các em học sinh, các bậc phụ huynh, các thầy cô giáo cuốn “Bồi dưỡng học sinh giỏi Violympic 2 trong 1 Toán – Tiếng Việt trên mạng Internet lớp 2”.
Cuốn sách gồm: Tuyển tập 19 vòng thi Toán và 19 vòng thi Tiếng Việt trên mạng internet được tác giả tổng hợp từ các vòng thi trên mạng internet trong các năm học qua. Với mỗi bài thi trong các vòng thi được tác giả hướng dẫn cách giải chi tiết giúp các em học sinh nắm được cách giải một cách khoa học, từ đó áp dụng vào việc giải các bài thi trên mạng internet một cách nhanh chóng, chính xác và đạt hiệu quả cao nhất. Đặc biệt đối với môn Toán, tác giả đã cập nhật tương đối đầy đủ các dạng bài thi mới nhằm giúp các em học sinh làm quen và có kĩ năng tham gia giải bài một cách dễ dàng. 
",70.000 đ,,NXB Tổng Hợp TP.HCM,2017,19 x 27 cm,Bìa Mềm,144.0,
Luyện Từ Và Câu Lớp 2 (Theo Chương Trình Tiểu Học Mới),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_235482.jpg,Lớp 2,"Trần Đức Niềm, ThS Lê Thị Nguyên","
Các em học sinh lớp 2 yêu quý!
Căn cứ vào chương trình chuẩn cải cách giáo dục mới, chúng tôi biên soạn cuốn “LUYỆN TỪ VÀ CÂU 2” một tư liệu tham khảo cho các thầy cô giáo, các bậc phụ huynh và các em học sinh lớp 2 bắt đầu từ năm học 2021-2022 trở đi.
Cuốn sách nhằm cung cấp kiến thức Tiếng Việt, sự khác nhau giữa tên chữ cái (a, bế, xế...) và tên âm (a, bờ, cờ,...), vốn từ theo chủ điểm, các từ chỉ sự vật, hoạt động, tính chất, công dụng của một số dấu câu Tiếng Việt, đọc đúng, rõ ràng các đoạn văn, thơ, các văn bản thông tin. Thông qua thực hành trong giao tiếp, biết nêu và trả lời câu hỏi về một số chi tiết nội dung trong văn bản như: Ai? Cái gì? Làm gì? Khi nào? Ở đâu? Như thế nào? Vì sao? vv...
Cuốn sách tập trung vào việc hướng dẫn cách giải quyết các dạng bài tập trong phân môn “Luyện từ và câu” làm cơ sở cho học sinh nắm phương pháp thực hiện các bài tập trong chương trình. Riêng các bậc phụ huynh có thể sử dụng cuốn sách này để hướng dẫn con em mình thực hiện tốt chương trình cải cách giáo dục mới trên tinh thần “xã hội hóa giáo dục”.
NHÓM TÁC GIẢ 
",36.000 đ,,NXB Dân Trí,2021,24 x 17 x 0.3 cm,Bìa Mềm,96.0,
Em Muốn Thành Trạng Nguyên Nhỏ Tuổi Lớp 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935092544991_1.jpg,Lớp 2,Phạm Đức Huy,"
Em Muốn Thành Trạng Nguyên Nhỏ Tuổi (Lớp 2)
Sinh hoạt ngoại khoá là một trong những hoạt động rất hữu ích đối với học sinh nói chung và học sinh tiểu học nói riêng. Ngoài việc giúp học sinh củng cố lại những kiến thức đã học, các sân chơi này còn giúp các em phát triển trí tuệ một cách có hiệu quả. “Trạng nguyên nhỏ tuổi” là một trong những sân chơi thực sự bổ ích và hấp dẫn đối với học sinh tiểu học, thông qua đó học sinh được rèn luyện tư duy sáng tạo ở tất cả các môn học với những câu hỏi được đưa ra ở mỗi cuộc thi.
Xin được giới thiệu cùng bạn đọc bộ sách Em Muốn Thành Trạng Nguyên Nhỏ Tuổi (Lớp 2) dành cho các em học sinh tiểu học có ham muốn được khám phá và vui chơi. Bộ sách gồm 4 cuốn dành cho học sinh từ lớp 2 đến lớp 5. Trong mỗi tập, chúng tôi đưa ra 50 Bộ đề tương đương 50 cuộc thi. Trong mỗi bộ đề thi gồm có 5 vòng thi:

Vòng 1: Câu hỏi khởi động
Vòng 2: Cùng nhau khám phá
Vòng 3: Trò chơi ô chữ
Vòng 4: Tăng tốc
Vòng 5: Về đích

Em Muốn Thành Trạng Nguyên Nhỏ Tuổi (Lớp 2) giúp các em học sinh lớp 2 có thêm tài liệu ôn tập trước khi đến với mỗi cuộc thi, đồng thời đây cũng là một tài liệu tham khảo hữu ích với các thầy cô giáo, các bậc phụ huynh trong việc hướng dẫn con em ở nhà. Các câu hỏi trong mỗi vòng thi đều được chúng tôi lựa chọn trong chương trình học lớp 2. Phần cuối là đáp án và hướng dẫn cách làm bài cũng như một số bài văn tham khảo.

",124.000 đ,,NXB Tổng Hợp TPHCM,2017,30 x 20 x 0.5,Bìa Mềm,150.0,
Giải Toán Cùng Einstein (Tái Bản 2017),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8935251406849_1.jpg,Lớp 2,Edward Zaccaro,"
Giải Toán Cùng Einstein
Mọi học sinh đều cần một bộ công cụ các chiến lược giải toán để dùng đến khi làm toán. Bổ sung cho nhiều cách giải truyền thống, cuốn sách này bao gồm nhiều phương pháp mới như: Nghĩđến số 1, Phương pháp 2-10, và nhiều cách khác do giáo viên dạy toán Edward Zaccaro phát triển. Mỗi bài học bao gồm các bài toán được chia thành 5 trình độ để phù hợp với không chỉ các học sinh trung bình, mà cả những học sinh giỏi. Cuốn sách cũng đưa ra đáp án và cách giải chi tiết để các bậc phụ huynh có thể tham khảo trong quá trình hướng dẫn con em mình.
Các câu hỏi trong mỗi chương được chia theo 5 trình độ:

Trình độ 1 (dễ)
Trình độ 2 (khá khó)
Trình độ 3 (khó)
Trình độ Einstein (rất khó)
Trình độ Einstein siêu đẳng (cực khó)

""Đừng lo lắng về khó khăn của bạn trong toán học, tôi đảm bảo với bạn rằng những khó khăn toán học của tôi còn gấp bội.”
- Albert Einstein. 
",119.000 đ,,NXB Thế Giới,2017,24 x 16 cm,Bìa Mềm,336.0,
Gi Gỉ Gì Gì Cái Gì Cũng Biết - Lớp 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/g/i/gi_gi_gi_gi_cai_gi_cung_biet_-_danh_cho_lop_2-02.jpg,Lớp 2,Mima Noyuri,"
Gi Gỉ Gì Gì Cái Gì Cũng Biết - Lớp 2

Giác quan mẫn cảm của các em nhỏ đầu tiểu học thường khiến em rung động trước những thay đổi xung quanh mà người lớn thường không để ý. Vào quãng thời gian các em hay hỏi “tại sao”, câu trả lời của cha mẹ có thể ảnh hưởng tới ngã rẽ cuộc đời của em trong tương lai đấy! 
                                                                                   
Cuốn sách này ẩn chứa gần 100 bí mật về thực phẩm, cuộc sống, động vật, thực vật, cơ thể, thiên nhiên mà các em lớp 2 say mê tìm hiểu. Mỗi câu hỏi đều được nhà khoa học vững vàng chuyên môn Mima Noyuri giải đáp tận tình và được minh họa cực kỳ sinh động. Sách xứng đáng được đặt trên giá sách của các gia đình
 
",91.000 đ,,NXB Thế Giới,2018,16 x 20.5,Bìa Mềm,177.0,
Tài Liệu Giáo Dục An Toàn Giao Thông Dành Cho Học Sinh - Lớp 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_236717.jpg,Lớp 2,Bộ Giáo Dục Và Đào Tạo,"
Bộ sách Tài liệu Giáo dục an toàn giao thông (lớp 1 đến lớp 5) được biên soạn theo Chương trình An toàn giao thông cho nụ cười trẻ thơ với mục đích giúp các em hiểu và tham gia giao thông an toàn, do các chuyên gia của của Bộ Giáo dục và Đào tạo, Ủy ban An toàn Giao thông Quốc gia, Cục Cảnh sát giao thông biên soạn.
Bộ tài liệu gồm 5 cuốn từ lớp 1 đến lớp 5, mỗi cuốn có 5 bài học, mỗi bài học là một chủ đề an toàn giao thông gần gũi với cuộc sống, sinh hoạt hàng ngày của các em như: Nhớ đội mũ bảo hiểm, Đi bộ qua đường an toàn, Dự đoán để phòng tránh tai nạn giao thông đường bộ, Ứng xử khi gặp sự cố giao thông... Mỗi hình ảnh, tình huống trong từng bài học đều được minh họa sinh động, dễ hiểu, sẽ giúp các em tăng thêm hứng thú trong quá trình học tập.
Các bài học trong bộ sách được thiết kế linh hoạt nhằm giúp giáo viên có thể lựa chọn các nội dung phù hợp để tích hợp vào một số môn học và hoạt động giáo dục trong quá trình giảng dạy nhằm trang bị cho học sinh kiến thức, rèn luyện và phát triển các kĩ năng về an to àn giao thông. 
",13.000 đ,,NXB Giáo Dục Việt Nam,2021,26.5 x 19 x 0.3 cm,Bìa Mềm,24.0,
Bồi Dưỡng Học Sinh Giỏi Qua Các Vòng Thi Violympic Toán 2 - Tập 1,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_5663.jpg,Lớp 2,Nguyễn Văn Chi,"
Bồi Dưỡng Học Sinh Giỏi Qua Các Vòng Thi Violympic Toán 2 - Tập 1
Cuộc thi giải toán Violympic trên Internet là một cuộc thi đang rất phổ biến. Nó giúp các em phát triển tư duy và sử dụng công nghệ thông tin trong học tập. Sử dụng tốt cuốn sách này, các em sẽ nắm được cách giải các dạng toán, hoàn thành tốt các vòng thi Violympic. 
",45.000 đ,,NXB Đồng Nai,2019,16 x 24 cm,Bìa Mềm,136.0,
Bài Tập Trắc Nghiệm Và Đề Tự Kiểm Tra Toán - Lớp 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/b/a/baitaptracnghiemvakiemtratoan2.jpg,Lớp 2,"Trần Thị Kim Cương , Đỗ Ngọc Thiện","
Bài Tập Trắc Nghiệm Và Đề Tự Kiểm Tra Toán - Lớp 2
    Trắc nghiệm là một phương pháp kiểm tra, đánh giá được nhiều kiến thức và tiết kiệm thời gian. Ở trường, các em học sinh được học những kiến thức mới trong các tiết học. Về nhà các em chỉ cần dành từ 10 đến 15 phút làm các bài tập trắc nghiệm để rèn luyện và ghi nhớ những kiến thức vừa được học. Như thế, buổi tối các em vẫn còn thời gian vui chơi và trò chuyện bên những người thân trong gia đình.
 Xuất phát từ nhu cầu thực tế đó, chúng tôi biên soạn bộ “Bài tập trắc nghiệm và đề tự kiểm tra”, gồm 5 cuốn từ lớp 1 đến lớp 5. Cấu trúc của mỗi cuốn sách gồm hai phần:
     Phần 1: Bài tập trắc nghiệm và đề tự kiểm tra Phần này, trong mỗi mục là bài tập trắc nghiệm gồm 4 dạng: Trắc nghiệm nhiều lựa chọn; Trắc nghiệm đúng sai; Trắc nghiệm ghép đôi; Trắc nghiệm điền khuyết. Các bài tập bám theo trình tự kiến thức trong sách giáo khoa hiện hành để tự kiểm tra, đánh giá việc tiếp thu kiến thức mỗi ngày. Ngoài ra, còn có các đề tự kiểm tra giữa kì, cuối kì để giúp các em hệ thống được kiến thức trong từng kì, tự tin khi làm bài kiểm tra trên lớp. Từ đó, tìm cách điều chỉnh phương pháp học tập cho bản thân để nhanh chóng đạt được kết quả tốt nhất.
     Phần 2: Đáp số Phần này, chủ yếu là đáp số của mỗi bài và gợi y ngắn gọn những bài nâng cao. Sau khi làm xong bài, các em có thể tham khảo đáp số để kiểm tra xem mình làm có đúng không. Phụ huynh có thể dựa vào đáp số để chấm bài cho con và yêu cầu con làm lại những bài sai. Chúng tôi tin rằng bộ sách thiết thực này sẽ giúp các em học sinh rèn luyện, tiếp thu kiến thức một cách nhe nhàng và hiệu quả. Chúng tôi xin chân thành cảm ơn bạn đọc về những y kiến đóng góp cho bộ sách, để chất lượng sách ngày một nâng cao. 
",42.000 đ,,NXB Đại Học Quốc Gia Hà Nội,01-2017,17 x 24,Bìa Mềm,184.0,
Luyện Viết Và Học Từ Vựng Tiếng Anh 2,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/1/5/1540630112531.jpeg,Lớp 2,"Mai Lan Hương, Hà thanh uyên","
		    Luyện Viết Và Học Từ Vựng Tiếng Anh 2		    
",39.000 đ,,NXB Đà Nẵng,2018,19 x 26.5,Bìa Mềm,82.0,
Sách Giáo Khoa Toán Singapore Lớp 2 - Classroom Mathematics 2A - More Than A Textbook,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936037799674.jpg,Lớp 2,Abel Chong,"
Sách Giáo Khoa Toán Singapore Lớp 2 - Classroom Mathematics 2A - More Than A Textbook
Bộ sách được xây dưng 3 phần với 3 bộ khác nhau gồm More than a textbook Maths Textbook & Workbook Primary P1A, P1B, P2A, P2B, P3A, P3B và phần bài tập củng cố cho mỗi bộ. Mỗi bộ phù hợp với 1 lứa tuổi theo thứ thự lớp 1,2, 3.

More than a Textbook Maths Textbook & Workbook Primary không chỉ đơn giản là cuốn sách giáo khoa Singapore mà nó còn là một người bạn đồng hành cùng con yêu, cung cấp cho con những kỹ năng cơ bản nhất để tỏ tình thành công với toán học hiện đại. Với kết cấu rỗ ràng từng phần, bộ sách mang đến cho trẻ những kỹ năng tối quan trọng để chinh phục thành công môn toán đó là:
Kỹ năng nhận dạng toán học: Tăng khả năng tư duy dạy trẻ biết cách nhận biết những dạng toán hay gặp, những mẫu toán chung và cách thức giải quyết những dạng toán theo công thức.
Kỹ năng phân tích từng phần và tổng thể: Mỗi bài toán mẫu trong More than a textbook Maths Textbook & Workbook Primary đều được phân tích rõ ràng các bước. Mỗi phần của cuốn sarch đều được hướng dẫn cụ thể để có thể giúp trẻ giải quyết cả bài toán.

Đặc biệt, cuốn sách còn đem đến những điều lý thú mà không có cuốn sách nào có được.
Note: Ghi chú lại những thông tin của bài toán, dạng toán, các dạng thường gặp.
Mẹo hay: Giúp trẻ ghi nhớ lại những mẹo hay, đưa ra các mẹo nhỏ giúp trẻ ghi nhớ để giải toán nhanh hơn , chính xác hơn.
Những lỗi thường gặp: Nhắc nhớ trẻ những lỗi thường gặp khi làm toán như lỗi logic, lỗi trước sau, các lỗi về tính toán.
Góc kinh nghiệm: Sau mỗi một dạng, bài toán, cuốn sách ghi chú lại những kinh nghiệm, mẹo hay giúp trẻ có cách nhìn tổng thể về bài toán mà mình đã làm. Từ đó giúp trẻ ghi nhớ ngay những dạng bài tập phục vụ cho việc giải toán sau này.



Làm việc cùng ví dụ: Là cách giúp trẻ ghi nhớ để thực hành ngay những bài toán, rèn luyện ngay lập tức các kỹ năng của mình.
Lời giải: Giúp trẻ và phụ huynh có thể check lại ngay lập tức kết quả của bài toán.     
 

More than a Textbook – Classroom Mathematics Workbook lớp 2
– Class 2A:  giá 145.000
– Workbook 2A:  giá 63.000
– Class 2B:  giá 155.000
– Workbook 2B:  giá 56.000

 
",145.000 đ,,NXB Thế Giới,08-2017,21.5 x 27.5,Bìa Mềm,188.0,
Luyện Tập Tin Học 2 - Tập 1,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_189545_1.jpg,Lớp 2,"Nguyễn Minh Thiên Hoàng, Đỗ Minh Hoàng Đức, Lê Tấn Hồng Hải","
Luyện Tập Tin Học 2 - Tập 1
Trước yêu cầu cập nhật những phần mềm, công cụ học tập hiện đại cho việc dạy và học môn Tin học cấp Tiểu học của học sinh Thành phố Hồ Chí Minh, Sở Giáo dục và Đào tạo Thành phố Hồ Chí Minh đã phối hợp với Nhà xuất bản Giáo dục Việt Nam tổ chức biên soạn bộ sách Luyện tập Tin học (cùng IC3 Spark).
Bộ sách Luyện tập Tin học (cùng IC3 Spark) - Dùng cho học sinh tiểu học, được xuất bản nhằm phục vụ nhu cầu học Tin học ở độ tuổi tiểu học. Bộ sách giúp trang bị cho học sinh những kĩ năng cơ bản về sử dụng máy tính để học tập, rèn luyện và vui chơi giải trí. Nội dung sách phù hợp với năng lực tiếp cận và thực hành Tin học; Đáp ứng được chuẩn đầu ra từ kiến thức đến kĩ năng về công nghệ số dành cho học sinh tiểu học theo chuẩn quốc tế (IC3 Spark).
Luyện tập Tin học (cùng IC3 Spark) được xây dựng một cách có hệ thống, phù hợp với trình độ nhận thức và nhu cầu tiếp cận công nghệ theo chuẩn quốc tế cho học sinh tiểu học.
Trong quá trình biên soạn khó tránh khỏi những thiếu sót. Chúng tôi mong nhận được những ý kiến đóng góp của bạn đọc để bộ sách ngày càng hoàn thiện hơn. Mọi ý kiến đóng góp xin vui lòng gửi vào hộp thư điện tử khaithacbanthao@yahoo.com.
CÁC TÁC GIẢ 
",25.000 đ,,NXB Giáo Dục Việt Nam,2021,24 x 17 cm,Bìa Mềm,60.0,
Quick Quick Học Nhanh Toàn Diện Từ Vựng Tiếng Anh Theo Chủ Đề Lớp 2 (Tái Bản),https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_46472.jpg,Lớp 2,Hoàng Thị Ngọc Tú,"
Quick Quick – Bộ sách giúp con phát âm chuẩn, ghi nhớ từ vựng nhanh.
Bộ sách chia làm 5 cấp độ:
Cấp độ 1: Phù hợp với các bạn từ 5 - 6 tuổi
Cấp độ 2: Phù hợp với các bạn từ 6 - 7 tuổi
Cấp độ 3: Phù hợp với các bạn từ 7 - 8 tuổi
Cấp độ 4: Phù hợp với các bạn từ 8 - 9 tuổi
Cấp độ 5: Phù hợp với các bạn từ 9 - 10 tuổi
Mỗi cấp độ sẽ có 9 bài học (Unit) tương ứng với từng bài là các chủ đề khác nhau. Sau 3 bài sẽ có 1 bài ôn tập (Review) và 1 bài kiểm tra (Test)
Cuốn sách Quick Quick Học Nhanh Từ Vựng Tiếng Anh 2 (6 – 7 tuổi) (Tái bản) là 1 trong 5 cuốn của Bộ sách Quick Quick tạo nền tảng học Từ vựng – Phát âm chuẩn Tiếng Anh cho trẻ.
ĐIỂM NỔI BẬT của cuốn sách “Quick Quick Học Nhanh Từ Vựng Tiếng Anh 2 (6 – 7 tuổi) (Tái bản)”:
Con phát âm chuẩn – Ghi nhớ từ vựng của 9 chủ đề quen thuộc: Số đếm, Các ngày trong tuần, Thời tiết, Đồ ăn, Hoa quả…
Hệ thống bài tập theo trình độ, phù hợp với năng lực mỗi học sinh lớp. Sau 3 Units sẽ có 1 bài Test tổng hợp
Vừa học vừa chơi thông qua các hoạt động, hình ảnh sinh động => Tạo cho con tinh thần học tập thoải mái, tiếp thu chủ động 
Tích hợp File nghe quét mã QR tiện lợi tại mỗi chủ đề giúp bé luyện phát âm chuẩn như người bản ngữ
Luyện phản xạ Từ Vựng toàn diện qua 4 giác quan: Nghe – Nói – Đọc – Viết
Hệ thống kiểm tra đánh giá liên tục – Ghi sâu nhớ lâu từ vựng
Quick Quick Học Nhanh Từ Vựng Tiếng Anh 2 (6 – 7 tuổi) (Tái bản) sẽ giúp con tự tin trước bạn bè về Từ Vựng mới, tự tin giao tiếp Tiếng Anh chuẩn. Đặc biệt, sau khi học xong cuốn sách điểm số Tiếng Anh của con sẽ cải thiện đột phá mà chẳng cần tốn tiền đi học trung tâm Tiếng Anh đắt đỏ. 
",89.000 đ,,NXB Đại Học Quốc Gia Hà Nội,2020,29.5 x 20.5 cm,Bìa Mềm,120.0,
Tinh Thông Toán Học Mastering Mathematics - Quyển A - Dành Cho Trẻ 7 - 8 Tuổi,https://cdn0.fahasa.com/media/catalog/product/cache/1/small_image/600x600/9df78eab33525d08d6e5fb8d27136e95/8/9/8936067596953.jpg,Lớp 2,Lilian Yeo,"
Tinh Thông Toán Học Mastering Mathematics - Quyển A - Dành Cho Trẻ 7 - 8 Tuổi
Tinh Thông Toán Học Mastering Mathematics là một bộ sách gồm 12 cuốn, đặc biệt được biên soạn để việc học môn Toán của học sinh trở nên dễ dàng hơn. Bộ sách có nội dung bám sát chương trình sách giáo khoa Toán được ban hành bởi Bộ Giáo dục Singapore.
Mỗi cuốn sách được xây dựng nhằm tạo nên một nền tảng tốt cũng như để hỗ trợ và tăng cường cho việc học Toán của các em học sinh. Các dạng bài tập được sắp xếp khoa học với mức độ khó dễ xen kẽ, giúp các em hiểu kỹ hơn về các khái niệm Toán học, cũng như kích thích khả năng tư duy phán đoán. Đối với những học sinh ở lứa tuổi nhỏ, những cuốn sách này giống như một sự chuẩn bị hấp dẫn để thu hút sự quan tâm của các em nhằm làm quen với môi trường học tập trong tương lai. Điều đó cũng giúp các em hứng thú làm bài tập và hướng các em từng bước tiến tới làm chủ Toán học. Trên thực tế, việc thực hành thường xuyên và nhất quán là điều cần thiết để có một nền tảng Toán học tốt.
Đối với những học sinh ở các lứa tuổi lớn hơn (11, 12 tuổi), sách sẽ có những dạng bài tập kết hợp việc sử dụng máy tính theo yêu cầu trong chương trình sách giáo khoa mới của Bộ giáo dục Singapore. Những dạng câu hỏi được thiết kế một cách đặc biệt giúp các em học sinh tự tin hơn trong việc học các khái niệm và giải được tất cả các bài tập Toán.Các bài ôn tập xuyên suốt mỗi cuốn sách cho phép học sinh tự củng cố kiến thức ở những chủ đề đã học. Phần kiểm tra học kì giúp các em thực hành trả lời những câu hỏi ở dạng bài thi, để các em làm quen và tự tin hơn với mỗi kì thi trên lớp.
Lời giải chi tiết ở cuối mỗi cuốn sách tạo điều kiện cho học sinh chủ động trong việc học tập và khám phá Toán học. Các lời giải được đưa ra có hệ thống nhằm hỗ trợ các em trong việc phát triển các phương pháp trình bày về tính toán, và đây sẽ là kĩ năng cần thiết khi các em tiến tới những cấp độ cao hơn.
Tinh Thông Toán Học Mastering Mathematics chắc chắn sẽ là một công cụ tuyệt vời cho việc học Toán của các em, góp phần phát triển tư duy kiến thức và chuẩn bị cho sự thành công trong những kì thi. 
",63.000 đ,,NXB Đại Học Quốc Gia Hà Nội,02-2017,19 x 26,Bìa Mềm,140.0,
